,ID,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Education_Lvl,Age,Age_Group,AgeGroup_inSymbol,Income_Group,Active_Cust,Child_Status
1695,550,Graduation,Single,62335,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,2,61,Elder,4,High,Active,With Child
1696,1890,Master,Married,42033,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,3,41,Middle Age Adult,3,High,Passive,With Child
1697,10742,PhD,Married,86580,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,3,30,Adult,2,High,Active,Without Child
1698,10356,PhD,Single,41437,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,3,55,Middle Age Adult,3,High,Active,With Child
1699,4676,Master,Single,73705,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,3,63,Elder,4,High,Active,With Child
1700,8852,Graduation,Married,61064,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,2,36,Adult,2,High,Active,With Child
1701,3565,Master,Married,38452,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,3,59,Middle Age Adult,3,High,Active,With Child
1702,5294,Graduation,Single,18358,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,2,24,Adult,2,High,Active,With Child
1703,1958,PhD,Married,55012,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,3,41,Middle Age Adult,3,High,Active,With Child
1704,7349,Basic,Married,9722,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,1,39,Adult,2,Upper Middle,Active,With Child
1705,8799,PhD,Married,38175,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,3,29,Adult,2,High,Active,With Child
1706,1351,Master,Married,58656,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,3,56,Middle Age Adult,3,High,Active,With Child
1707,1045,Graduation,Married,52117,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,2,47,Middle Age Adult,3,High,Active,With Child
1708,7732,Graduation,Married,64813,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,2,36,Adult,2,High,Active,With Child
1709,8070,PhD,Married,54222,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,3,41,Middle Age Adult,3,High,Passive,With Child
1710,477,Graduation,Married,83512,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,2,28,Adult,2,High,Active,Without Child
1711,7832,Master,Married,77520,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,3,54,Middle Age Adult,3,High,Active,With Child
1712,2202,Graduation,Married,41154,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,2,35,Adult,2,High,Passive,With Child
1713,7396,Graduation,Married,80398,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,2,46,Middle Age Adult,3,High,Passive,Without Child
1714,4055,Basic,Single,18746,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,1,22,Adult,2,High,Active,With Child
1715,10340,Graduation,Married,35196,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,2,28,Adult,2,High,Active,With Child
1716,10091,Graduation,Single,60230,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,2,57,Middle Age Adult,3,High,Active,With Child
1717,7629,Graduation,Married,22108,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,2,37,Adult,2,High,Active,With Child
1718,10640,Graduation,Married,44392,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,2,39,Adult,2,High,Active,With Child
1719,3498,PhD,Married,55424,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,3,36,Adult,2,High,Active,With Child
1720,6742,Graduation,Married,17688,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,2,34,Adult,2,High,Active,With Child
1721,1172,PhD,Married,92491,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,3,30,Adult,2,High,Active,Without Child
1722,569,Graduation,Single,90273,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,2,22,Adult,2,High,Active,Without Child
1723,4686,PhD,Single,82571,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,3,52,Middle Age Adult,3,High,Active,Without Child
1724,1381,PhD,Single,38513,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,3,32,Adult,2,High,Active,With Child
1725,2634,Master,Single,16653,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,3,35,Adult,2,High,Active,With Child
1726,10905,Graduation,Married,42586,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,2,57,Middle Age Adult,3,High,Active,With Child
1727,1744,Basic,Single,23529,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,1,48,Middle Age Adult,3,High,Active,With Child
1728,1000,Master,Married,74881,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,3,52,Middle Age Adult,3,High,Active,With Child
1729,3828,Graduation,Married,71107,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,2,62,Elder,4,High,Active,With Child
1730,8605,PhD,Married,46910,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,3,50,Middle Age Adult,3,High,Active,With Child
1731,10304,Graduation,Married,18690,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,2,53,Middle Age Adult,3,High,Active,Without Child
1732,4351,Graduation,Single,37244,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,2,58,Middle Age Adult,3,High,Active,With Child
1733,10129,Graduation,Married,82427,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,2,48,Middle Age Adult,3,High,Active,Without Child
1734,2499,Master,Single,75342,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,3,55,Middle Age Adult,3,High,Active,With Child
1735,10092,Graduation,Single,70044,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,2,59,Middle Age Adult,3,High,Active,With Child
1736,7500,Graduation,Single,79146,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,2,47,Middle Age Adult,3,High,Active,With Child
1737,5796,Graduation,Married,77437,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,2,50,Middle Age Adult,3,High,Active,Without Child
1738,10556,Graduation,Married,54984,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,2,55,Middle Age Adult,3,High,Active,With Child
1739,1064,PhD,Married,42403,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,3,42,Middle Age Adult,3,High,Active,With Child
1740,48,Graduation,Married,55761,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,2,50,Middle Age Adult,3,High,Passive,With Child
1741,7610,Graduation,Married,37292,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,2,30,Adult,2,High,Active,With Child
1742,263,PhD,Single,45576,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,3,69,Elder,4,High,Active,Without Child
1743,10814,Graduation,Married,70321,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,2,66,Elder,4,High,Active,Without Child
1744,9710,PhD,Single,58086,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,3,44,Middle Age Adult,3,High,Active,With Child
1745,9292,Graduation,Married,81795,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,2,60,Elder,4,High,Active,Without Child
1746,10250,Basic,Married,28389,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,1,65,Elder,4,High,Active,Without Child
1747,7881,Master,Married,66835,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,3,67,Elder,4,High,Active,Without Child
1748,5847,Graduation,Single,69901,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,2,44,Middle Age Adult,3,High,Passive,With Child
1749,737,PhD,Married,80360,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,3,64,Elder,4,High,Active,Without Child
1750,3571,PhD,Married,63342,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,3,51,Middle Age Adult,3,High,Active,With Child
1751,7807,Graduation,Married,44989,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,2,38,Adult,2,High,Active,With Child
1752,3878,Master,Single,31859,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,3,34,Adult,2,High,Active,With Child
1753,5092,PhD,Single,51569,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,3,64,Elder,4,High,Active,With Child
1754,2154,Graduation,Single,30372,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,2,41,Middle Age Adult,3,High,Active,With Child
1755,5394,Basic,Single,16014,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,1,34,Adult,2,High,Active,With Child
1756,3798,Graduation,Married,41120,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,2,45,Middle Age Adult,3,High,Active,With Child
1757,3524,Master,Single,39763,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,3,42,Middle Age Adult,3,High,Active,With Child
1758,5247,PhD,Married,38725,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,3,59,Middle Age Adult,3,High,Active,With Child
1759,5883,Graduation,Married,77981,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,2,41,Middle Age Adult,3,High,Active,With Child
1760,2118,Master,Married,62905,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,3,49,Middle Age Adult,3,High,Active,With Child
1761,8812,Master,Single,13533,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,3,34,Adult,2,Upper Middle,Active,With Child
1762,6616,Graduation,Married,59481,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,2,38,Adult,2,High,Active,With Child
1763,2797,Graduation,Married,72117,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,2,36,Adult,2,High,Active,With Child
1764,4328,Master,Married,21955,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,3,27,Adult,2,High,Active,With Child
1765,9167,Graduation,Married,67131,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,2,57,Middle Age Adult,3,High,Active,With Child
1766,10560,PhD,Single,36802,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,3,34,Adult,2,High,Active,With Child
1767,2631,Graduation,Married,71853,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,2,31,Adult,2,High,Active,Without Child
1768,8312,Basic,Married,28249,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,1,53,Middle Age Adult,3,High,Active,Without Child
1769,5534,Master,Married,47808,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,3,38,Adult,2,High,Active,With Child
1770,5093,PhD,Single,25509,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,3,38,Adult,2,High,Active,With Child
1771,7592,PhD,Married,51012,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,3,67,Elder,4,High,Active,Without Child
1772,8895,Graduation,Single,70596,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,2,27,Adult,2,High,Active,Without Child
1773,8584,PhD,Married,85431,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,3,61,Elder,4,High,Active,Without Child
1774,2694,Graduation,Married,42664,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,2,47,Middle Age Adult,3,High,Active,With Child
1775,8910,Graduation,Married,42586,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,2,57,Middle Age Adult,3,High,Active,With Child
1776,7433,Graduation,Single,29760,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,2,27,Adult,2,High,Active,With Child
1777,164,PhD,Married,28973,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,3,35,Adult,2,High,Active,Without Child
1778,10477,PhD,Married,39435,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,3,40,Middle Age Adult,3,High,Active,With Child
1779,2681,Master,Married,65370,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,3,29,Adult,2,High,Active,Without Child
1780,5150,Basic,Single,20194,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,1,33,Adult,2,High,Active,With Child
1781,5283,PhD,Single,42473,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,3,38,Adult,2,High,Active,With Child
1782,9645,Graduation,Married,64590,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,2,44,Middle Age Adult,3,High,Passive,Without Child
1783,10678,Graduation,Married,71232,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,2,54,Middle Age Adult,3,High,Passive,With Child
1784,7261,Graduation,Married,34600,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,2,42,Middle Age Adult,3,High,Active,With Child
1785,9648,Graduation,Single,46904,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,2,45,Middle Age Adult,3,High,Active,With Child
1786,2870,Graduation,Married,49094,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,2,39,Adult,2,High,Active,With Child
1787,8008,Graduation,Married,36075,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,2,30,Adult,2,High,Active,With Child
1788,1513,Master,Married,60839,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,3,33,Adult,2,High,Active,With Child
1789,6173,Graduation,Married,77298,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,2,34,Adult,2,High,Active,With Child
1790,1419,Graduation,Married,34026,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,2,63,Elder,4,High,Active,With Child
1791,9150,PhD,Single,48918,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,3,51,Middle Age Adult,3,High,Active,With Child
1792,7960,Master,Married,82122,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,3,51,Middle Age Adult,3,High,Active,Without Child
1793,1250,Graduation,Single,37697,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,2,38,Adult,2,High,Active,With Child
1794,9905,Graduation,Married,34074,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,2,61,Elder,4,High,Active,With Child
1795,10691,Master,Married,28520,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,3,53,Middle Age Adult,3,High,Active,With Child
1796,7002,Graduation,Single,62535,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,2,58,Middle Age Adult,3,High,Active,With Child
1797,2952,Master,Single,36273,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,3,37,Adult,2,High,Active,With Child
1798,8439,Graduation,Married,63404,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,2,50,Middle Age Adult,3,High,Passive,With Child
1799,762,Master,Married,75774,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,3,33,Adult,2,High,Active,With Child
1800,2831,Graduation,Married,78416,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,2,38,Adult,2,High,Passive,With Child
1801,6977,Graduation,Married,75702,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,2,38,Adult,2,High,Active,With Child
1802,6289,Master,Married,59385,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,3,62,Elder,4,High,Active,With Child
1803,4168,Graduation,Single,37070,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,2,47,Middle Age Adult,3,High,Active,With Child
1804,8397,Graduation,Married,44689,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,2,63,Elder,4,High,Active,With Child
1805,9284,Graduation,Married,53977,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,2,55,Middle Age Adult,3,High,Active,With Child
1806,6237,PhD,Single,7144,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,3,47,Middle Age Adult,3,Upper Middle,Passive,With Child
1807,3130,Graduation,Single,18701,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,2,49,Middle Age Adult,3,High,Passive,With Child
1808,1619,Graduation,Married,90369,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,2,58,Middle Age Adult,3,High,Active,Without Child
1809,1990,PhD,Single,63159,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,3,38,Adult,2,High,Active,Without Child
1810,5513,Graduation,Married,37758,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,2,46,Middle Age Adult,3,High,Active,With Child
1811,269,PhD,Single,46757,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,3,49,Middle Age Adult,3,High,Active,With Child
1812,8093,Master,Married,79734,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,3,45,Middle Age Adult,3,High,Active,Without Child
1813,10513,Graduation,Married,63207,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,2,21,Adult,2,High,Active,Without Child
1814,10177,Graduation,Single,72071,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,2,59,Middle Age Adult,3,High,Active,With Child
1815,2549,PhD,Married,21840,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,3,30,Adult,2,High,Active,With Child
1816,5782,Master,Married,58582,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,3,31,Adult,2,High,Active,With Child
1817,10057,Graduation,Single,72282,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,2,62,Elder,4,High,Active,Without Child
1818,10307,Graduation,Married,50387,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,2,57,Middle Age Adult,3,High,Passive,With Child
1819,8566,PhD,Married,32583,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,3,53,Middle Age Adult,3,High,Active,With Child
1820,2415,Graduation,Married,62568,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,2,52,Middle Age Adult,3,High,Passive,With Child
1821,5684,Master,Single,44635,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,3,42,Middle Age Adult,3,High,Active,With Child
1822,8334,Master,Single,33316,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,3,42,Middle Age Adult,3,High,Active,With Child
1823,9166,Graduation,Married,63967,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,2,45,Middle Age Adult,3,High,Active,With Child
1824,1440,Master,Married,52513,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,3,34,Adult,2,High,Active,Without Child
1825,78,Graduation,Married,25293,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,2,44,Middle Age Adult,3,High,Active,With Child
1826,5441,PhD,Single,54111,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,3,48,Middle Age Adult,3,High,Passive,With Child
1827,5302,Graduation,Married,78394,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,2,27,Adult,2,High,Active,Without Child
1828,4687,Master,Married,80739,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,3,55,Middle Age Adult,3,High,Passive,Without Child
1829,1087,Master,Married,22669,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,3,38,Adult,2,High,Active,With Child
1830,6859,Graduation,Single,29236,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,2,26,Adult,2,High,Active,With Child
1831,9860,Graduation,Married,44911,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,2,54,Middle Age Adult,3,High,Active,With Child
1832,7129,PhD,Married,54693,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,3,51,Middle Age Adult,3,High,Active,With Child
1833,5866,Graduation,Married,48186,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,2,40,Middle Age Adult,3,High,Active,With Child
1834,10521,Graduation,Married,54809,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,2,36,Adult,2,High,Active,With Child
1835,7393,Graduation,Married,41580,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,2,34,Adult,2,High,Active,With Child
1836,7849,PhD,Married,80336,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,3,43,Middle Age Adult,3,High,Active,Without Child
1837,332,Graduation,Married,47743,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,2,56,Middle Age Adult,3,High,Active,With Child
1838,9847,Master,Married,62972,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,3,57,Middle Age Adult,3,High,Active,With Child
1839,531,PhD,Single,57333,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,3,58,Middle Age Adult,3,High,Active,With Child
1840,9576,PhD,Married,32313,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,3,31,Adult,2,High,Active,With Child
1841,6906,Master,Single,84953,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,3,60,Elder,4,High,Active,Without Child
1842,7419,Master,Single,27071,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,3,46,Middle Age Adult,3,High,Active,With Child
1843,3170,Master,Married,68148,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,3,56,Middle Age Adult,3,High,Active,Without Child
1844,8527,Master,Married,65735,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,3,48,Middle Age Adult,3,High,Active,With Child
1845,7872,PhD,Married,86836,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,3,37,Adult,2,High,Active,Without Child
1846,9931,PhD,Married,4023,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,3,51,Middle Age Adult,3,Lower Middle,Active,With Child
1847,10595,Graduation,Married,30093,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,2,23,Adult,2,High,Active,Without Child
1848,4609,PhD,Married,57705,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,3,48,Middle Age Adult,3,High,Active,With Child
1849,5010,Graduation,Single,25008,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,2,26,Adult,2,High,Active,With Child
1850,4427,Master,Single,83257,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,3,17,Teen,1,High,Active,Without Child
1851,11148,Graduation,Married,22280,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,2,38,Adult,2,High,Active,With Child
1852,1168,PhD,Married,72159,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,3,34,Adult,2,High,Active,Without Child
1853,9595,Graduation,Married,64260,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,2,52,Middle Age Adult,3,High,Active,Without Child
1854,10163,PhD,Single,82733,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,3,29,Adult,2,High,Active,Without Child
1855,2886,Master,Single,74290,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,3,42,Middle Age Adult,3,High,Active,With Child
1856,6710,Master,Single,58217,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,3,61,Elder,4,High,Active,With Child
1857,5316,Master,Married,21024,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,3,37,Adult,2,High,Active,Without Child
1858,9029,PhD,Married,70116,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,3,41,Middle Age Adult,3,High,Active,Without Child
1859,521,Graduation,Married,54006,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,2,27,Adult,2,High,Active,With Child
1860,1459,PhD,Married,69063,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,3,46,Middle Age Adult,3,High,Active,With Child
1861,10241,Master,Single,11448,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,3,38,Adult,2,Upper Middle,Active,Without Child
1862,1630,Graduation,Single,61825,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,2,34,Adult,2,High,Active,With Child
1863,3254,Graduation,Married,70886,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,2,42,Middle Age Adult,3,High,Active,With Child
1864,9064,Graduation,Married,69109,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,2,30,Adult,2,High,Active,Without Child
1865,3678,Graduation,Single,60208,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,2,39,Adult,2,High,Active,With Child
